0,1
0.0,2.1742490021795615
0.1,2.1482909539527757
0.2,3.4092957335363345
0.30000000000000004,4.67923765298007
0.4,1.9618043343254412
0.5,4.82929168528434
0.6000000000000001,3.7625315859995188
0.7000000000000001,5.842348921448052
0.8,2.9159878790608054
0.9,6.171493926085807
1.0,5.6011931005493745
1.1,5.677289071812239
1.2000000000000002,3.7124601480544692
1.3,6.6621166685237645
1.4000000000000001,5.598391100547372
1.5,6.734982794099466
1.6,6.689496054318701
1.7000000000000002,6.283382400260583
1.8,5.239294688291038
1.9000000000000001,7.172120654083853
2.0,7.0592546883582195
2.1,7.315532967998919
2.2,7.159851481348764
2.3000000000000003,7.018456462955816
2.4000000000000004,9.100415469883982
2.5,7.607331122366012
2.6,8.02950527533471
2.7,8.592820774807505
2.8000000000000003,7.7080351245111665
2.9000000000000004,8.893242067182804
3.0,10.166500918456018
3.1,10.336464847907626
3.2,9.812864086683726
3.3000000000000003,9.582432014408418
3.4000000000000004,10.78626507495888
3.5,8.873683517963194
3.6,10.720940885828098
3.7,9.773890260498607
3.8000000000000003,10.827311138308247
3.9000000000000004,12.198372181187827
4.0,12.618791048107255
4.1000000000000005,8.19752595765854
4.2,10.892855330649025
4.3,10.976737526207831
4.4,12.070047074312145
4.5,9.714171500675898
4.6000000000000005,13.95748847321036
4.7,14.377424027534076
4.800000000000001,13.819767974568897
4.9,12.643797240233745
5.0,14.193420977893519
5.1000000000000005,12.74387614515934
5.2,15.437390605730293
5.300000000000001,12.735691278002147
5.4,11.941821619388472
5.5,13.112654963731579
5.6000000000000005,13.201762636821112
5.7,13.604872330148101
5.800000000000001,14.66252125848281
5.9,15.66705360656922
6.0,15.03352920813734
6.1000000000000005,16.309331556975888
6.2,14.741278834335892
6.300000000000001,14.999362667523137
6.4,15.704965876335892
6.5,16.86840555199901
6.6000000000000005,17.46990386868267
6.7,14.8924448515973
6.800000000000001,14.46483498293074
6.9,18.11880972295501
7.0,16.797667774433926
7.1000000000000005,19.196097265608515
7.2,17.756495736030203
7.300000000000001,17.73481130557009
7.4,16.979200936763657
7.5,18.67696827318966
7.6000000000000005,17.54557546319946
7.7,19.937813344781624
7.800000000000001,18.535420319459686
7.9,19.437637373821424
8.0,19.82840443872377
8.1,19.668588997721454
8.200000000000001,19.3413990800854
8.3,20.31416617239536
8.4,20.495915222968943
8.5,20.118890790277526
8.6,19.032302908810877
8.700000000000001,21.43221472831834
8.8,20.354455567410845
8.9,22.412916605641875
9.0,23.070958450870826
9.1,20.53843895829969
9.200000000000001,21.042290133875596
9.3,19.649754474869496
9.4,22.001774679135423
9.5,20.594288519424037
9.600000000000001,23.765552039619546
9.700000000000001,23.077747182256125
9.8,22.72190230046508
9.9,23.153954133851173
